Distance_(microns),eve,engril,mlpt,hb,kr,gt,svb,cad,runt,odd
59,250.34640522875816,108.73529411764706,155.48366013071896,1506.1666666666667,116.640522875817,561.9673202614379,316.94444444444446,113.63398692810458,254.49346405228758,239.37581699346404
60,252.92459016393443,107.8327868852459,154.5737704918033,1468.27868852459,118.80327868852459,557.0918032786885,318.71803278688526,112.25901639344262,256.5245901639344,236.08524590163935
61,251.35409836065574,108.24262295081967,152.62295081967213,1445.6819672131148,117.92483660130719,566.6666666666666,314.1764705882353,113.59016393442623,259.8360655737705,234.40327868852458
62,256.3137254901961,108.36928104575163,150.99346405228758,1438.7320261437908,118.4281045751634,596.1209150326797,308.0947712418301,114.49673202614379,261.7908496732026,233.77124183006535
63,261.5424836601307,108.23529411764706,151.4738562091503,1440.1045751633987,119.640522875817,624.2516339869281,303.2483660130719,115.38562091503267,265.69607843137254,234.22222222222223
64,270.81045751633985,108.2875816993464,151.63398692810458,1436.7745098039215,119.32679738562092,629.0915032679738,302.3071895424837,115.75490196078431,269.5718954248366,232.80065359477123
65,264.8333333333333,107.7516339869281,151.0261437908497,1421.2254901960785,117.61764705882354,627.9771241830065,300.3692810457516,115.68627450980392,272.4019607843137,229.04575163398692
66,260.39016393442625,109.68852459016394,150.75737704918032,1392.3934426229507,117.01311475409837,632.2327868852459,302.0032786885246,113.7672131147541,278.6,226.54754098360655
67,258.00657894736844,111.44407894736842,150.83881578947367,1355.125,116.21381578947368,634.391447368421,303.4046052631579,112.97697368421052,286.7828947368421,224.28618421052633
68,258.00986842105266,107.30263157894737,150.16118421052633,1314.7565789473683,114.91776315789474,633.5756578947369,301.26973684210526,112.9967105263158,293.86513157894734,219.0625
69,259.1848184818482,105.71947194719472,149.7194719471947,1301.6864686468648,114.46864686468646,634.8514851485148,301.5313531353135,113.24422442244224,302.96699669966995,215.4950495049505
70,265.43092105263156,105.02302631578948,149.85526315789474,1305.125,113.41776315789474,633.8157894736842,300.4967105263158,113.29605263157895,309.1480263157895,215.1809210526316
71,272.2655737704918,106.02950819672131,151.54426229508198,1310.4590163934427,113.92786885245901,629.5114754098361,304.5770491803279,113.8688524590164,313.17704918032786,217.68524590163935
72,279.9934426229508,108.51147540983607,152.88196721311476,1323.688524590164,114.99016393442623,629.2622950819672,310.73770491803276,113.67540983606557,318.60983606557375,219.29508196721312
73,283.3049180327869,110.70819672131148,152.95081967213116,1356.967213114754,116.89508196721312,626.8786885245902,311.48524590163936,114.52459016393442,328.9147540983607,217.84590163934425
74,284.74754098360654,108.96065573770491,152.4262295081967,1397.7639344262295,119.47540983606558,632.0918032786885,308.6,116.55737704918033,343.1967213114754,214.51147540983607
75,278.8071895424837,109.43464052287581,151.8954248366013,1429.124183006536,121.47712418300654,643.5882352941177,304.4934640522876,117.34313725490196,357.7483660130719,211.40849673202615
76,281.90849673202615,109.83006535947712,152.7941176470588,1458.424836601307,122.22222222222223,658.2287581699346,303.1928104575163,116.38562091503267,371.69934640522877,209.6013071895425
77,286.66993464052285,108.75490196078431,153.77124183006535,1492.1209150326797,121.91503267973856,667.4738562091503,303.76143790849676,115.45098039215686,380.5065359477124,208.3954248366013
78,286.52941176470586,107.55882352941177,153.59477124183007,1517.1830065359477,122.38562091503267,657.5294117647059,304.7908496732026,115.86601307189542,386.781045751634,210.6437908496732
79,300.20588235294116,106.24509803921569,152.43790849673204,1520.2843137254902,122.54575163398692,655.5980392156863,304.40849673202615,119.20588235294117,400.0947712418301,212.01960784313727
80,335.1704918032787,106.71147540983607,151.1245901639344,1495.816393442623,121.58688524590164,660.4295081967213,304.872131147541,124.28524590163934,420.38360655737705,211.77377049180328
81,365.68954248366015,107.10130718954248,150.0653594771242,1442.7254901960785,119.7843137254902,653.9803921568628,307.98039215686276,126.48692810457516,439.90849673202615,211.37254901960785
82,410.2671009771987,105.20521172638436,150.52117263843647,1394.1335504885994,118.91530944625407,652.3778501628665,315.5602605863192,127.69381107491857,458.45602605863195,211.22801302931597
83,446.58631921824104,107.20195439739413,151.3485342019544,1365.9804560260586,119.39739413680782,643.4983713355049,324.59609120521174,131.42345276872965,472.1661237785016,212.58957654723127
84,467.6948051948052,111.65584415584415,150.49025974025975,1348.6201298701299,117.81818181818181,636.8896103896104,332.262987012987,134.91558441558442,488.8279220779221,216.48701298701297
85,490.9448051948052,115.33116883116882,149.50324675324674,1335.3181818181818,115.61363636363636,627.6038961038961,337.8863636363636,140.47727272727272,514.2175324675325,219.66883116883116
86,536.7207792207793,117.43181818181819,149.69805194805195,1325.3993506493507,115.01948051948052,614.3701298701299,341.6720779220779,143.5422077922078,541.3084415584416,221.67857142857142
87,598.2012987012987,118.16233766233766,150.96103896103895,1322.405844155844,117.33116883116882,606.3311688311688,342.8766233766234,143.46428571428572,559.211038961039,225.62662337662337
88,618.5954692556634,115.33009708737865,150.89320388349515,1334.5436893203882,119.90614886731392,613.0194174757281,338.6796116504854,143.6569579288026,573.042071197411,232.13915857605178
89,650.0129032258064,116.19354838709677,150.31935483870967,1355.625806451613,121.87096774193549,633.0354838709677,335.2967741935484,143.18064516129033,583.3387096774194,237.4967741935484
90,737.915857605178,123.90614886731392,151.62459546925567,1376.8284789644013,124.8252427184466,657.9676375404531,338.0129449838188,142.7766990291262,600.1812297734627,241.84142394822007
91,818.747572815534,129.15857605177993,152.0032362459547,1378.5760517799354,127.042071197411,679.4886731391585,342.3948220064725,143.26537216828478,625.5080906148868,243.5695792880259
92,868.588996763754,123.78964401294499,152.042071197411,1381.0517799352751,128.4401294498382,700.663430420712,342.9611650485437,145.07766990291262,659.4724919093851,245.52750809061487
